Asset Class	Company code	Number of similar assets	Asset Number	Asset Sub Number	Asset main no. text	Description	Description2	Quantity	Unit     	Serial No.   	Inventory Note	Inventory number	Capitalize Date	Ordinary Depreciation date	Cost center	Investment Reason	Asset Super Number	WBS element	Dep key	Use full life	Scrap value	Evaluation group 1	Evaluation group 2	Evaluation group 3	Evaluation group 4	Evaluation group 5	Room	License plate number	Type name
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีมอนิเตอร์ขนาด 22 นิ้ว พร้อมขาแขวน 	รุ่น LF24T350FH ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีมอนิเตอร์ขนาด 22 นิ้ว พร้อมขาแขวน 	รุ่น LF24T350FH ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีมอนิเตอร์ขนาด 22 นิ้ว พร้อมขาแขวน 	รุ่น LF24T350FH ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 40 นิ้ว พร้อมขาแขวน	รุ่น UA43AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 40 นิ้ว พร้อมขาแขวน	รุ่น UA43AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 40 นิ้ว พร้อมขาแขวน	รุ่น UA43AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	เครื่องฉายภาพจากสัญญาณคอมและVDOแบบ Laser	" 5,000 Ansi รุ่น PT-VMW50 ยี่ห้อ PANASONIC"	1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนไร้สายแบบมือถือ รุ่น ATW-3212/C510 	ยี่ห้อ AUDIO TECHNICA พร้อมตัวรับสัญญาณ	1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนแบบมีสาย รุ่น SM58S ยี่ห้อ SHURE		1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนแบบมีสาย รุ่น SM58S ยี่ห้อ SHURE		1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	เครื่องผสมสัญญาณเสียง 12 ช่อง  รุ่น MG12XUK 	ยี่ห้อ YAMAHA	1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ลำโพงแบบมีกำลำงขยายภายในตัว รุ่น DBR10 	ยี่ห้อ YAMAHA	1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ลำโพงแบบมีกำลำงขยายภายในตัว รุ่น DBR10 	ยี่ห้อ YAMAHA	1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ขาตั้งลำโพง		1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ขาตั้งลำโพง		1			3300053250	จล.8/2564	11092023		1212203	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 75 นิ้ว พร้อมขาแขวน	รุ่น UA75AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1100001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง) 	รุ่น HEX70CS/HEX11WP ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1100001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 75 นิ้ว พร้อมขาแขวน	รุ่น UA75AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1100001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 75 นิ้ว พร้อมขาแขวน	รุ่น UA75AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1100001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง-ผนัง) 	รุ่น HEX70CS/HEX11WP ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1100001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง-ผนัง) 	รุ่น HEX70CS/HEX11WP ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1100001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง-กล่อง)	รุ่นHEX70CS/HEX100HDVGA ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1100001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง-กล่อง)	รุ่นHEX70CS/HEX100HDVGA ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1100001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	เครื่องสลับสัญญาณภาพ HDMI แบบเมทริกซ์ 	รุ่น CMX88AB ยี่ห้อ Blustream 	1			3300053250	จล.8/2564	11092023		1100001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดVDO Conference รุ่นRALLY PLUS ยี่ห้อLOGITECH 	(ไมโครโฟน+ลำโพง และกล้อง)	1			3300053250	จล.8/2564	11092023		1100001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 65 นิ้ว พร้อมขาแขวน 	รุ่น UA65AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1600002	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 65 นิ้ว พร้อมขาแขวน 	รุ่น UA65AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1300001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 65 นิ้ว พร้อมขาแขวน 	รุ่น UA65AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1130002	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง-ผนัง) 	รุ่น HEX70CS/HEX11WP ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1600002	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง-ผนัง) 	รุ่น HEX70CS/HEX11WP ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1300001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง-ผนัง) 	รุ่น HEX70CS/HEX11WP ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1130002	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอรับภาพแบบมอร์เตอร์ขนาด 200 นิ้ว 16:9 	รุ่น EMW-H200 ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	แอลอีดีบอร์ด P2 ขนาด 2.4x4.27 เมตร รุ่น P2 	ยี่ห้อ NIGHTSUN	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	โปรเซสเซอร์สำหรับจอแอลอีดีบอร์ด รุ่น A6000 	ยี่ห้อ VDWALL	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10604	MWA				อาคารสุทธิอุทกากร	"ลิฟท์ยกจอภาพฝังโต๊ะขนาด 21.5"" หน้าจอสัมผัส"	รุ่น LCDX-22T ยี่ห้อ RAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมการแสดงผล Interactive Paperless 	Conference Terminal รุ่นMINI PC ยี่ห้อRAZR	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10608	MWA				อาคารสุทธิอุทกากร	เครื่องPaperless Intelligent Streaming Media serve 	&platfrom รุ่น D9002II ยี่ห้อ DSPPA	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10613	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุม Full Digital WIFI Conference 	System Controller ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (ผนัง-กล่อง) รุ่น 	HEX11WP/HEX100HDVGA ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพHDMI (กล่อง-กล่อง)รุ่น	HEX70CS/HEX100HDVGA ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพHDMI (กล่อง-กล่อง)รุ่น	HEX70CS/HEX100HDVGA ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพHDMI (กล่อง-กล่อง)รุ่น	HEX70CS/HEX100HDVGA ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพHDMI (กล่อง-กล่อง)รุ่น	HEX70CS/HEX100HDVGA ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพHDMI (กล่อง-กล่อง)รุ่น	HEX70CS/HEX100HDVGA ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพHDMI (กล่อง-กล่อง)รุ่น	HEX70CS/HEX100HDVGA ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง-ผนัง) 	รุ่น HEX70CS/HEX11WP ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง-ผนัง) 	รุ่น HEX70CS/HEX11WP ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง-ผนัง) 	รุ่น HEX70CS/HEX11WP ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	เครื่องสลับสัญญาณภาพพร้อมเสียงHDMI 	เมทริกซ์ 8:8 รุ่น CMX88AB ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 75 นิ้ว พร้อมขาแขวน 	รุ่น UA75AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 75 นิ้ว พร้อมขาแขวน 	รุ่น UA75AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 75 นิ้ว พร้อมขาแขวน 	รุ่น UA75AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
